customer_id,gender,age,annual_income_kusd,spending_score,purchase_freq_yr,avg_basket_usd,avg_session_min,online_ratio,loyalty_years,true_segment
10189,Female,44,71.2,40,3.0,160.13,22.3,0.408,2.8,Mainstream
11292,Male,49,86.2,15,7.2,147.62,10.2,0.185,6.2,Affluent Savers
10252,Female,33,71.7,46,6.1,165.34,16.5,0.49,6.0,Mainstream
10584,Male,35,89.4,85,11.8,174.3,29.9,0.678,5.9,Premium Loyalists
11328,Female,52,75.9,24,7.4,148.7,16.4,0.135,8.2,Affluent Savers
11454,Male,21,32.1,84,13.4,103.64,22.6,0.776,3.7,Young Aspirational
11297,Male,50,87.1,23,3.1,105.87,23.8,0.342,6.1,Affluent Savers
10515,Female,23,51.9,56,10.0,77.39,27.3,0.701,1.5,Mainstream
11040,Female,40,27.4,15,5.9,46.24,8.3,0.369,2.3,Budget Conscious
11115,Female,41,35.3,24,3.3,65.72,9.3,0.47,4.7,Budget Conscious
11519,Female,30,41.1,65,5.5,81.51,27.8,0.671,3.0,Young Aspirational
10983,Male,25,28.6,24,6.0,70.9,16.7,0.581,4.4,Budget Conscious
11414,Male,28,31.3,61,9.7,99.3,19.3,0.675,1.5,Young Aspirational
10707,Female,40,87.9,89,15.2,200.82,28.4,0.348,3.6,Premium Loyalists
10488,Male,36,70.9,51,12.1,113.32,11.6,0.725,1.2,Mainstream
10274,Male,42,62.5,43,8.1,114.57,20.6,0.32,7.5,Mainstream
11204,Female,59,77.8,19,4.1,165.19,10.9,0.217,8.2,Affluent Savers
11338,Male,57,92.9,15,8.2,195.64,10.8,0.439,4.8,Affluent Savers
10964,Male,58,28.4,29,4.9,37.72,15.6,0.33,6.1,Budget Conscious
10878,Female,43,28.3,21,6.2,60.7,12.5,0.596,5.5,Budget Conscious
11127,Male,39,90.9,13,0.5,172.31,8.5,0.478,4.2,Affluent Savers
11449,Male,28,30.1,81,9.3,131.02,36.5,0.682,3.5,Young Aspirational
10412,Male,44,78.3,46,8.6,196.35,24.7,0.305,3.6,Mainstream
10668,Female,41,88.0,78,13.8,211.86,26.8,0.417,3.1,Premium Loyalists
10150,Male,36,68.1,64,9.0,174.67,15.7,0.746,4.9,Mainstream
10645,Male,45,85.4,84,12.1,228.1,29.6,0.537,6.2,Premium Loyalists
11286,Male,39,81.9,26,3.9,189.0,14.5,0.341,3.2,Affluent Savers
10219,Male,57,67.9,47,4.2,147.06,18.7,0.347,6.5,Mainstream
10240,Male,36,42.7,65,9.5,110.04,24.0,0.425,3.1,Mainstream
10793,Male,33,90.3,82,13.4,188.05,29.2,0.654,3.0,Premium Loyalists
10192,Female,26,76.3,54,6.7,192.52,11.4,0.563,3.0,Mainstream
10334,Female,20,66.2,64,14.0,179.09,29.9,0.751,0.3,Mainstream
10963,Female,41,34.7,25,3.6,73.41,9.0,0.499,4.4,Budget Conscious
11299,Female,54,84.1,29,9.3,198.28,20.9,0.123,7.5,Affluent Savers
11557,Female,63,26.4,32,6.3,46.69,16.5,0.269,5.2,Noise
11324,Male,69,83.3,30,9.9,139.97,14.5,0.163,6.7,Affluent Savers
11295,Female,40,85.4,21,4.1,157.72,9.8,0.399,7.9,Affluent Savers
10583,Male,42,88.7,86,15.7,206.37,28.1,0.485,5.0,Premium Loyalists
11524,Female,56,41.1,51,7.7,70.68,25.2,0.354,7.9,Noise
11150,Male,36,91.1,29,3.7,166.72,15.3,0.611,3.4,Affluent Savers
10840,Male,58,30.1,16,0.5,47.63,8.2,0.356,6.6,Budget Conscious
10628,Female,39,83.1,79,14.7,218.38,34.1,0.58,3.9,Premium Loyalists
10324,Female,47,64.0,36,6.0,148.25,12.3,0.326,7.2,Mainstream
11317,Female,57,90.5,26,1.5,176.27,8.4,0.346,8.8,Affluent Savers
10779,Male,46,88.0,82,13.1,186.22,36.5,0.387,3.6,Premium Loyalists
10940,Female,50,24.9,26,3.1,49.65,17.3,0.412,4.2,Budget Conscious
10438,Male,22,82.4,51,10.4,165.75,17.2,0.705,1.6,Mainstream
10120,Male,22,68.4,54,9.4,151.93,18.4,0.653,2.0,Mainstream
11091,Female,45,33.6,27,3.3,71.43,17.2,0.444,2.8,Budget Conscious
11546,Female,48,87.6,59,8.7,180.68,19.4,0.506,3.6,Noise
11027,Male,18,16.3,20,5.7,10.0,21.7,0.846,3.1,Budget Conscious
11107,Female,48,24.5,14,0.8,89.55,14.8,0.463,3.5,Budget Conscious
10077,Female,50,72.3,59,7.2,181.47,22.8,0.295,6.8,Mainstream
11054,Female,52,30.6,26,5.7,93.66,20.6,0.239,4.8,Budget Conscious
10901,Male,43,22.2,20,3.3,39.92,9.3,0.635,5.8,Budget Conscious
10372,Female,63,75.9,46,8.0,119.11,13.7,0.396,5.2,Mainstream
11530,Male,51,26.3,57,10.1,84.43,29.7,0.141,5.7,Noise
11579,Female,64,83.4,24,4.4,106.3,13.8,0.496,7.5,Noise
10942,Female,27,34.2,24,5.8,107.78,14.4,0.388,2.5,Budget Conscious
10578,Male,40,93.0,79,12.6,192.71,26.0,0.509,4.0,Premium Loyalists
10820,Male,26,87.4,78,12.8,169.1,34.4,0.506,3.9,Premium Loyalists
11174,Female,44,70.0,21,0.5,135.33,9.0,0.459,5.2,Affluent Savers
11594,Female,26,34.2,31,10.2,116.67,14.2,0.724,2.5,Noise
11383,Male,19,38.7,81,12.5,136.19,26.2,0.767,4.3,Young Aspirational
10887,Female,44,31.3,23,4.9,72.87,17.6,0.493,1.8,Budget Conscious
10969,Female,57,30.3,25,9.5,68.71,4.0,0.655,7.4,Budget Conscious
10786,Male,50,85.7,83,13.9,207.82,30.3,0.366,7.1,Premium Loyalists
11316,Female,40,84.5,19,6.6,98.89,13.9,0.452,2.4,Affluent Savers
11289,Male,41,88.9,19,4.8,128.11,11.2,0.693,1.9,Affluent Savers
10302,Female,43,53.0,38,4.9,160.65,17.5,0.287,6.5,Mainstream
10690,Female,49,92.4,81,10.8,217.46,35.9,0.567,4.4,Premium Loyalists
10813,Female,45,92.4,83,17.2,206.97,39.4,0.623,7.0,Premium Loyalists
11062,Female,70,25.9,23,8.1,54.46,8.9,0.149,8.6,Budget Conscious
10237,Female,31,58.9,53,6.8,134.15,18.7,0.66,3.2,Mainstream
11089,Male,37,32.3,10,2.7,56.45,15.1,0.58,2.6,Budget Conscious
10500,Female,55,52.3,54,10.6,93.07,23.7,0.392,5.8,Mainstream
11329,Male,39,92.9,20,3.4,157.87,24.9,0.322,5.8,Affluent Savers
11080,Male,54,34.0,14,5.1,19.38,12.6,0.199,6.3,Budget Conscious
10795,Male,39,90.4,85,11.0,211.41,29.9,0.495,6.9,Premium Loyalists
11224,Male,45,76.7,21,10.0,64.56,15.5,0.522,4.2,Affluent Savers
10991,Male,40,30.0,18,3.9,43.88,17.4,0.417,7.1,Budget Conscious
11451,Male,35,23.3,72,13.8,107.72,26.8,0.437,5.6,Young Aspirational
10935,Female,54,23.6,33,7.0,54.28,18.5,0.197,7.2,Budget Conscious
10388,Female,48,56.7,51,4.3,137.84,15.5,0.412,4.2,Mainstream
10391,Female,35,58.8,50,5.7,132.64,14.4,0.565,2.8,Mainstream
10744,Female,37,91.2,79,16.0,205.97,26.3,0.524,5.5,Premium Loyalists
10353,Female,32,56.6,37,12.2,159.12,20.6,0.739,3.3,Mainstream
10236,Female,38,58.0,45,10.4,61.36,20.2,0.848,3.3,Mainstream
11422,Female,26,59.2,85,10.0,124.87,23.4,0.601,6.0,Young Aspirational
10481,Female,24,46.2,40,6.9,106.68,23.4,0.66,3.7,Mainstream
10568,Male,45,92.9,79,15.7,229.12,26.3,0.594,5.4,Premium Loyalists
11582,Male,29,49.9,56,6.4,119.65,19.1,0.441,4.0,Noise
11490,Male,33,60.5,93,9.3,154.65,30.7,0.559,1.6,Young Aspirational
11252,Female,55,95.5,23,2.0,161.45,12.5,0.446,6.1,Affluent Savers
10121,Female,25,64.5,55,4.8,189.8,26.4,0.441,0.0,Mainstream
11380,Female,33,24.9,80,14.1,72.11,23.5,0.549,5.8,Young Aspirational
11025,Female,39,29.4,21,3.9,36.34,15.0,0.662,3.6,Budget Conscious
11087,Male,52,36.1,16,4.4,74.92,5.0,0.436,9.3,Budget Conscious
10927,Male,34,27.4,18,5.9,60.0,11.2,0.369,4.0,Budget Conscious
10516,Female,31,48.7,43,8.1,98.37,15.7,0.552,3.4,Mainstream
10224,Female,33,52.7,41,7.1,137.36,22.7,0.383,2.5,Mainstream
11181,Female,35,92.8,25,9.1,138.95,11.3,0.706,2.6,Affluent Savers
10614,Male,22,89.3,85,8.8,214.06,31.5,0.668,0.3,Premium Loyalists
10844,Female,39,33.2,30,6.7,91.0,15.4,0.453,4.9,Budget Conscious
10053,Female,47,65.6,55,9.1,142.87,26.5,0.384,7.8,Mainstream
11474,Female,22,30.5,67,9.0,89.42,23.4,0.715,1.1,Young Aspirational
10486,Male,50,60.6,51,10.9,155.06,21.5,0.4,6.7,Mainstream
11528,Male,67,27.1,28,3.0,55.86,7.0,0.076,5.3,Noise
10819,Female,26,88.8,79,6.0,216.78,39.1,0.467,3.4,Premium Loyalists
10156,Female,60,47.4,45,10.0,115.51,16.3,0.372,7.2,Mainstream
10601,Male,51,87.7,75,13.7,204.9,27.2,0.471,5.5,Premium Loyalists
11284,Female,42,94.3,19,3.5,151.76,14.7,0.571,5.3,Affluent Savers
10249,Male,60,72.5,61,10.5,148.31,22.9,0.401,9.6,Mainstream
10762,Male,49,82.9,73,9.0,168.3,26.0,0.466,7.0,Premium Loyalists
11461,Male,19,36.2,89,17.2,94.29,35.9,0.937,1.9,Young Aspirational
10543,Female,26,85.7,87,12.5,233.56,31.8,0.84,2.9,Premium Loyalists
10794,Female,42,85.5,74,13.6,212.39,20.2,0.281,5.6,Premium Loyalists
11165,Male,48,88.6,20,8.2,186.46,15.2,0.306,4.5,Affluent Savers
10629,Male,26,92.4,88,11.2,172.77,35.3,0.325,5.0,Premium Loyalists
10151,Male,55,55.2,29,2.9,67.71,10.0,0.223,6.1,Mainstream
10292,Male,26,66.3,46,7.1,94.85,15.7,0.545,2.6,Mainstream
10382,Male,36,49.2,49,6.6,137.14,23.8,0.666,2.9,Mainstream
10687,Male,23,97.7,81,10.2,225.56,27.7,0.629,3.8,Premium Loyalists
10898,Male,58,18.5,13,0.5,73.12,2.0,0.516,6.1,Budget Conscious
10855,Male,67,28.3,29,6.6,57.45,9.4,0.317,7.1,Budget Conscious
11072,Female,53,25.1,25,7.4,47.55,15.6,0.393,4.5,Budget Conscious
11597,Female,43,21.1,34,5.4,48.51,19.0,0.474,4.3,Noise
11609,Male,37,50.3,15,7.5,51.5,8.4,0.395,4.7,Noise
11355,Male,20,31.9,77,7.0,107.9,23.7,0.99,1.3,Young Aspirational
10892,Female,37,27.5,21,5.0,37.46,14.2,0.495,3.5,Budget Conscious
11600,Female,43,67.5,2,5.7,133.2,12.1,0.374,5.8,Noise
10616,Female,32,92.5,83,9.7,160.74,37.1,0.588,3.4,Premium Loyalists
10155,Female,59,43.9,56,5.5,103.96,23.8,0.512,4.6,Mainstream
11369,Male,26,47.2,54,5.1,88.39,21.8,0.426,2.6,Young Aspirational
11595,Female,32,81.2,69,10.8,148.16,30.3,0.779,1.5,Noise
10323,Female,19,61.1,51,9.6,129.76,20.8,0.722,3.7,Mainstream
11237,Male,44,78.8,34,11.3,131.83,17.9,0.514,3.5,Affluent Savers
10083,Female,30,57.6,39,5.8,133.25,19.1,0.693,6.8,Mainstream
10513,Female,32,74.5,62,11.2,166.76,23.1,0.803,4.9,Mainstream
11225,Female,31,87.4,30,5.5,125.32,10.0,0.597,1.5,Affluent Savers
10930,Male,31,23.2,11,0.5,49.7,12.3,0.552,5.3,Budget Conscious
11308,Male,51,83.5,21,3.9,188.35,7.3,0.33,4.7,Affluent Savers
10011,Female,24,63.3,47,7.3,166.35,11.7,0.539,4.0,Mainstream
10832,Female,47,27.5,23,0.9,97.49,7.5,0.363,4.5,Budget Conscious
10033,Female,35,48.5,50,8.3,140.02,12.3,0.711,6.0,Mainstream
10414,Female,34,58.5,49,10.3,177.2,19.1,0.691,4.3,Mainstream
10581,Female,42,96.2,85,15.6,182.33,30.2,0.059,2.7,Premium Loyalists
11239,Female,49,85.5,18,5.9,178.21,13.3,0.54,5.1,Affluent Savers
11521,Female,25,89.4,7,0.5,150.01,9.9,0.632,3.2,Noise
10615,Female,49,87.5,86,13.6,237.69,27.6,0.584,6.3,Premium Loyalists
11046,Male,57,32.8,15,1.3,48.86,9.6,0.295,7.4,Budget Conscious
11015,Female,41,33.3,24,5.6,62.03,20.8,0.455,2.6,Budget Conscious
10090,Female,18,57.1,52,10.5,104.72,16.6,0.87,6.2,Mainstream
11361,Female,26,36.1,88,13.1,143.11,26.5,0.527,2.2,Young Aspirational
10602,Male,35,85.5,89,12.5,201.78,31.0,0.585,1.8,Premium Loyalists
10134,Male,27,54.9,51,11.2,128.42,21.5,0.547,2.8,Mainstream
10556,Female,26,94.6,84,12.4,207.75,30.7,0.648,2.1,Premium Loyalists
11032,Male,41,33.8,24,6.4,56.97,12.1,0.289,6.0,Budget Conscious
11253,Female,51,95.8,32,3.6,160.31,16.8,0.395,4.5,Affluent Savers
10321,Female,34,64.1,64,11.2,170.51,22.0,0.777,3.4,Mainstream
11413,Female,19,34.1,79,11.5,111.71,26.4,0.601,2.8,Young Aspirational
11388,Female,19,31.8,67,10.2,88.75,21.6,0.569,1.0,Young Aspirational
10635,Female,42,84.3,83,10.3,184.43,26.6,0.49,3.4,Premium Loyalists
10553,Male,33,84.4,84,17.0,162.8,29.1,0.301,2.3,Premium Loyalists
11056,Male,52,28.0,16,4.4,60.57,18.1,,4.3,Budget Conscious
11246,Female,56,79.1,23,5.2,170.6,19.1,0.404,6.4,Affluent Savers
10797,Male,33,84.1,79,15.5,193.33,36.0,0.74,1.8,Premium Loyalists
11334,Male,64,87.9,21,3.1,161.18,11.8,0.347,8.1,Affluent Savers
11368,Male,27,33.4,62,12.3,132.44,32.1,0.468,5.4,Young Aspirational
10175,Male,18,60.1,69,10.5,144.14,27.0,0.702,0.0,Mainstream
10767,Male,43,76.4,85,10.0,166.03,34.6,0.425,6.6,Premium Loyalists
10246,Female,41,48.4,45,5.2,83.71,18.7,0.448,3.6,Mainstream
11081,Female,26,32.7,18,8.5,46.85,11.6,0.259,2.7,Budget Conscious
11387,Female,27,39.3,77,11.1,142.33,26.2,0.721,6.9,Young Aspirational
10146,Male,23,58.8,53,9.2,173.4,20.6,0.722,0.0,Mainstream
10091,Female,28,47.8,42,4.9,88.3,16.9,0.777,2.4,Mainstream
10683,Male,50,94.7,90,11.3,237.7,38.3,0.406,5.3,Premium Loyalists
10311,Female,35,60.8,53,12.1,165.07,21.8,0.582,7.6,Mainstream
10094,Male,53,63.9,42,5.3,162.18,17.0,0.27,8.6,Mainstream
11448,Male,21,24.7,92,13.7,113.29,26.9,0.642,1.5,Young Aspirational
10925,Female,37,24.4,23,7.7,55.05,6.5,0.571,3.1,Budget Conscious
11354,Male,21,27.0,72,14.4,107.84,26.6,0.649,2.5,Young Aspirational
11036,Female,31,26.1,17,5.7,81.17,18.1,0.645,3.5,Budget Conscious
10244,Male,47,60.8,58,6.6,139.24,22.8,0.481,5.2,Mainstream
11112,Male,50,22.3,18,5.7,17.59,7.1,0.409,4.1,Budget Conscious
10215,Male,30,65.1,62,11.8,147.58,31.9,0.58,0.5,Mainstream
10999,Female,56,25.5,12,2.5,14.27,10.7,0.553,8.3,Budget Conscious
10854,Male,36,25.3,22,3.4,34.78,20.0,0.523,4.7,Budget Conscious
10426,Female,38,63.3,50,10.2,140.59,14.0,0.354,4.8,Mainstream
11407,Female,28,20.6,75,13.2,106.55,34.4,0.465,4.8,Young Aspirational
11143,Female,46,88.0,9,6.3,162.09,10.8,0.557,5.3,Affluent Savers
11144,Male,45,90.2,35,5.3,106.9,22.8,0.251,6.1,Affluent Savers
10227,Female,29,32.5,49,3.6,63.75,16.3,0.628,2.5,Mainstream
11305,Male,39,85.7,26,7.7,154.39,18.7,0.53,4.0,Affluent Savers
10001,Female,27,62.0,42,6.9,104.35,16.9,0.459,4.5,Mainstream
10402,Male,42,53.4,50,10.4,115.39,21.4,0.598,3.5,Mainstream
11104,Male,54,24.0,29,5.0,53.76,16.2,0.419,5.5,Budget Conscious
10085,Male,36,59.3,51,8.5,118.38,20.6,0.651,4.1,Mainstream
10163,Female,43,41.3,42,5.5,100.49,26.4,0.48,2.3,Mainstream
10115,Male,46,65.5,54,6.5,164.37,16.9,0.422,0.5,Mainstream
10671,Male,48,88.4,77,9.8,201.68,25.8,0.493,5.4,Premium Loyalists
11175,Male,48,83.0,35,8.7,123.6,15.8,0.342,8.3,Affluent Savers
11222,Male,54,91.7,16,1.9,155.8,16.1,0.17,7.0,Affluent Savers
10890,Male,49,25.0,9,5.7,16.92,10.0,0.405,4.2,Budget Conscious
10626,Female,47,89.5,84,14.3,223.32,34.7,0.449,4.5,Premium Loyalists
11565,Female,41,67.0,6,0.5,95.57,8.8,0.569,5.5,Noise
10953,Male,46,23.7,20,4.8,47.17,8.2,0.308,6.0,Budget Conscious
10808,Male,37,91.9,84,11.3,223.73,24.3,0.682,3.8,Premium Loyalists
10259,Female,25,57.5,41,7.3,82.04,18.6,0.542,0.6,Mainstream
10625,Female,45,84.2,93,10.3,252.8,22.9,0.487,4.3,Premium Loyalists
10827,Female,48,30.3,23,9.2,64.0,7.4,0.282,5.8,Budget Conscious
10235,Male,31,56.1,37,7.0,180.3,19.1,0.644,3.8,Mainstream
10136,Female,20,61.1,57,8.9,154.67,19.2,0.657,2.7,Mainstream
10617,Male,44,91.9,83,14.9,263.84,38.8,0.315,2.7,Premium Loyalists
11566,Female,32,91.6,47,9.7,250.42,23.8,0.681,6.8,Noise
10837,Male,45,26.4,28,7.0,54.14,12.6,0.517,3.8,Budget Conscious
10843,Female,48,34.4,27,5.8,88.27,10.8,0.327,4.7,Budget Conscious
10960,Male,40,40.1,33,6.4,107.77,13.9,0.303,5.9,Budget Conscious
10593,Male,31,82.2,86,14.0,202.76,25.8,0.761,4.5,Premium Loyalists
10344,Female,36,43.8,53,8.5,125.77,21.9,0.303,4.7,Mainstream
11402,Female,18,24.8,77,13.9,130.46,22.6,0.839,3.7,Young Aspirational
10294,Female,41,70.9,53,8.2,193.9,28.6,0.348,5.4,Mainstream
10365,Male,32,72.3,51,8.2,147.34,20.3,0.723,3.2,Mainstream
10179,Male,25,54.8,50,10.9,94.08,26.7,0.7,7.4,Mainstream
10660,Female,39,84.8,74,9.1,177.8,24.5,0.654,3.5,Premium Loyalists
10997,Male,58,23.6,21,6.8,59.43,15.0,0.46,6.7,Budget Conscious
10015,Female,23,52.7,50,3.3,128.21,24.9,0.777,2.7,Mainstream
11111,Male,46,30.5,29,7.9,80.34,13.7,0.329,6.7,Budget Conscious
10166,Male,31,43.9,43,3.1,124.71,26.5,0.654,0.9,Mainstream
11503,Female,18,37.2,76,14.0,163.9,27.3,0.768,1.3,Young Aspirational
10060,Male,52,48.5,38,9.1,105.98,4.8,0.358,6.3,Mainstream
10710,Female,47,92.6,82,13.4,194.79,31.9,0.599,1.8,Premium Loyalists
10677,Female,39,93.3,81,10.8,240.11,25.6,0.524,6.0,Premium Loyalists
10781,Male,26,85.5,81,10.4,221.11,34.6,0.488,3.1,Premium Loyalists
10425,Male,49,57.1,61,7.8,187.02,22.9,0.429,5.6,Mainstream
10293,Female,48,41.4,57,10.6,110.57,25.9,0.527,3.1,Mainstream
11066,Male,51,26.3,14,3.6,21.55,11.5,0.297,7.2,Budget Conscious
11432,Male,22,41.8,98,18.8,139.68,37.2,0.587,3.0,Young Aspirational
10330,Male,49,51.6,40,10.9,103.11,9.3,0.346,5.2,Mainstream
10430,Female,19,67.3,67,18.5,136.22,22.0,0.62,4.7,Mainstream
11013,Female,28,20.8,21,3.2,79.15,13.6,0.53,3.6,Budget Conscious
10080,Female,27,68.4,46,9.3,132.56,14.7,0.694,2.8,Mainstream
11053,Male,39,28.4,16,9.1,44.07,12.8,0.321,7.1,Budget Conscious
10938,Male,47,35.1,28,3.3,77.33,26.1,0.295,7.2,Budget Conscious
10835,Male,60,31.3,30,2.1,103.43,15.8,0.473,7.1,Budget Conscious
10750,Female,41,84.6,81,15.5,211.37,21.0,0.69,5.2,Premium Loyalists
10891,Female,53,30.8,16,5.1,57.73,1.0,0.312,5.7,Budget Conscious
10255,Female,41,59.1,57,8.9,101.82,28.7,0.68,4.9,Mainstream
11385,Male,21,18.5,90,11.2,78.24,25.1,0.651,3.2,Young Aspirational
11564,Male,33,35.9,22,3.7,78.27,5.6,0.569,4.1,Noise
11109,Female,51,27.1,23,2.5,73.02,16.6,0.457,4.9,Budget Conscious
10137,Female,30,46.4,63,5.3,113.29,19.4,0.592,2.3,Mainstream
11136,Female,40,83.5,9,0.5,120.81,6.5,0.528,6.6,Affluent Savers
11219,Female,41,89.0,24,3.4,192.14,13.1,0.342,2.8,Affluent Savers
10853,Female,56,35.6,31,7.2,110.63,26.2,0.268,3.5,Budget Conscious
11203,Female,50,98.1,26,4.8,169.92,9.9,0.418,7.5,Affluent Savers
10724,Female,45,87.3,81,12.4,193.36,32.8,0.622,5.6,Premium Loyalists
10860,Female,52,31.4,24,0.9,59.55,5.4,0.486,6.1,Budget Conscious
10970,Male,38,32.7,24,6.4,86.14,13.4,0.574,2.4,Budget Conscious
10497,Male,46,38.0,45,7.2,123.38,14.8,0.461,4.5,Mainstream
10951,Male,28,32.6,20,8.7,21.45,12.2,0.352,2.9,Budget Conscious
10806,Male,62,81.6,88,14.6,172.67,35.9,0.213,7.3,Premium Loyalists
10130,Male,34,67.0,43,10.8,157.15,24.6,0.556,2.1,Mainstream
10338,Female,40,50.2,46,9.4,108.62,24.6,0.48,5.9,Mainstream
11596,Female,64,39.3,74,8.8,140.96,27.2,0.283,7.2,Noise
10609,Male,41,93.5,87,11.3,188.6,28.6,0.455,5.1,Premium Loyalists
11149,Male,49,89.8,28,8.6,161.35,14.5,0.3,3.6,Affluent Savers
10196,Male,29,73.4,66,6.7,205.85,20.5,0.637,0.7,Mainstream
11251,Male,36,81.3,22,6.5,131.91,6.1,0.411,3.7,Affluent Savers
11581,Male,53,66.4,55,5.6,130.07,21.6,0.393,5.6,Noise
10910,Female,48,26.8,27,1.1,106.89,14.8,0.154,6.7,Budget Conscious
10585,Female,32,86.3,85,14.4,190.69,34.6,0.735,3.7,Premium Loyalists
10104,Male,32,70.9,49,7.2,145.07,17.1,0.648,3.2,Mainstream
11480,Female,18,15.2,90,10.1,110.65,40.2,0.796,0.7,Young Aspirational
11494,Female,19,25.2,90,14.7,111.82,27.6,0.743,1.5,Young Aspirational
10720,Male,54,90.6,82,10.0,250.37,27.7,0.371,6.0,Premium Loyalists
10885,Female,48,30.4,22,7.7,107.26,14.2,0.494,4.7,Budget Conscious
10777,Female,35,96.0,89,14.1,226.33,33.5,0.613,5.4,Premium Loyalists
10850,Male,57,22.1,29,6.4,112.44,9.3,0.314,5.8,Budget Conscious
10895,Male,39,24.4,30,0.5,34.48,11.7,0.343,2.4,Budget Conscious
10228,Female,45,56.6,50,3.0,141.49,22.8,0.451,6.3,Mainstream
11505,Male,29,30.7,85,12.0,76.31,25.6,0.536,4.8,Young Aspirational
10127,Male,65,52.0,32,4.2,105.97,18.4,0.334,8.0,Mainstream
10406,Male,41,62.8,48,11.4,161.83,18.0,0.664,2.8,Mainstream
10776,Male,52,92.9,80,14.3,225.76,30.4,0.432,4.1,Premium Loyalists
10822,Female,47,21.9,24,5.9,76.66,9.5,0.374,5.1,Budget Conscious
10712,Female,46,98.1,81,11.5,304.12,28.3,0.437,6.6,Premium Loyalists
11510,Male,22,48.4,89,12.9,135.3,32.6,0.804,0.6,Young Aspirational
11061,Female,52,37.1,28,3.9,106.11,14.2,0.513,4.7,Budget Conscious
11164,Female,66,92.8,25,3.3,144.85,3.7,0.276,7.6,Affluent Savers
10304,Female,32,50.2,47,8.4,141.15,26.2,0.713,3.3,Mainstream
10268,Male,52,64.9,64,11.8,143.0,29.5,0.217,6.4,Mainstream
10546,Male,41,87.6,80,16.8,175.14,24.8,0.37,4.0,Premium Loyalists
10213,Female,29,66.2,54,4.0,166.57,16.9,0.63,3.6,Mainstream
10897,Male,60,23.6,19,10.9,74.08,10.4,,7.5,Budget Conscious
11223,Female,32,86.7,38,8.6,122.06,15.0,0.496,0.7,Affluent Savers
10917,Female,75,27.8,31,6.0,70.6,11.0,0.254,9.6,Budget Conscious
10676,Male,44,86.2,77,11.1,214.06,24.5,0.602,6.1,Premium Loyalists
11290,Male,37,85.8,12,2.8,179.24,6.8,0.618,3.6,Affluent Savers
10815,Male,38,89.0,84,16.3,185.82,18.1,0.578,3.4,Premium Loyalists
11266,Female,46,79.8,32,6.9,124.5,10.3,0.481,7.8,Affluent Savers
10343,Male,35,63.8,50,3.0,107.22,20.3,0.786,5.9,Mainstream
10550,Male,45,88.8,79,10.5,219.1,28.8,0.518,6.3,Premium Loyalists
11215,Female,53,92.6,22,8.8,187.05,19.5,0.299,6.1,Affluent Savers
10967,Male,51,22.4,13,2.3,55.5,8.1,0.255,5.2,Budget Conscious
11231,Male,61,92.3,36,5.2,166.15,10.7,0.288,9.1,Affluent Savers
10296,Female,58,64.9,60,9.5,137.02,21.4,0.584,4.5,Mainstream
10696,Female,42,89.6,86,8.9,171.13,31.6,0.517,7.0,Premium Loyalists
10074,Male,35,63.0,53,10.1,174.76,25.0,0.533,5.9,Mainstream
10606,Female,36,88.4,82,11.8,209.23,29.4,0.47,6.8,Premium Loyalists
10105,Male,38,66.0,54,10.8,141.11,24.1,0.645,6.5,Mainstream
10646,Female,44,100.3,84,9.9,218.63,40.7,0.629,6.4,Premium Loyalists
11569,Female,29,44.3,41,12.4,91.41,22.3,0.693,1.0,Noise
11041,Female,66,19.8,22,4.7,70.17,18.0,0.178,6.6,Budget Conscious
10440,Male,57,58.9,51,9.5,119.98,24.0,0.357,8.4,Mainstream
11020,Male,41,22.5,22,7.1,58.87,10.6,0.729,3.4,Budget Conscious
10092,Female,35,54.3,59,8.1,144.7,25.5,0.652,3.2,Mainstream
11113,Female,55,26.2,24,5.4,56.13,17.7,0.381,6.2,Budget Conscious
11403,Female,26,4.7,75,9.7,57.05,25.6,0.668,3.3,Young Aspirational
10909,Female,66,25.1,21,5.1,90.12,10.1,0.447,6.0,Budget Conscious
10103,Male,18,72.3,64,12.4,107.96,14.1,0.901,2.7,Mainstream
10239,Female,42,57.4,36,6.5,114.12,22.1,0.443,2.3,Mainstream
11365,Male,26,14.0,60,11.7,31.95,19.2,0.75,4.3,Young Aspirational
10943,Female,36,27.0,24,0.5,78.21,6.4,0.464,4.1,Budget Conscious
11271,Female,40,87.8,25,6.9,189.96,15.5,0.484,6.2,Affluent Savers
10939,Female,53,29.1,24,5.7,68.13,13.0,0.572,6.9,Budget Conscious
11182,Male,54,87.1,34,6.8,212.91,13.7,0.377,8.0,Affluent Savers
10006,Female,29,47.4,49,11.7,109.68,21.3,0.705,4.3,Mainstream
11453,Female,22,28.0,80,11.4,127.47,24.5,0.537,4.7,Young Aspirational
10966,Female,41,26.7,25,2.2,44.12,14.9,0.503,6.6,Budget Conscious
10019,Male,39,63.7,46,5.9,181.65,26.7,0.521,4.8,Mainstream
10122,Female,34,78.6,53,10.4,97.62,17.5,0.564,4.4,Mainstream
10662,Male,34,88.6,75,13.6,222.62,22.8,0.706,1.6,Premium Loyalists
11353,Male,21,36.5,69,15.9,122.49,26.2,0.686,3.3,Young Aspirational
10275,Female,44,49.3,49,9.3,161.49,17.5,0.472,7.9,Mainstream
10434,Female,18,69.5,57,8.9,156.42,29.4,0.769,0.0,Mainstream
